Ticker,Sector,ROIC,Volatility,Dividend_Yield,Price_CAGR,TotalRevenue,EV_EBITDA
NWSA,Communication Services,0.07208333483631063,0.24320239131670063,0.76,0.1565571446182994,8452000000.0,11.34797668409894
NWS,Communication Services,0.07208333483631063,0.24646772167549288,0.67,0.1999115853603466,8452000000.0,12.752741133568904
NEE,Utilities,0.059623331871890596,0.2722521685549565,2.8,0.01849991669382911,24753000000.0,19.2065126487565
NKE,Consumer Discretionary,0.18294098100861383,0.3424043770597936,2.5,-0.12473815977063929,46309000000.0,22.18106062616408
NI,Utilities,0.057156462334582825,0.19158758131176612,2.7,0.19361674655060912,5455100000.0,14.651272903351368
NDSN,Industrials,0.11315920492795294,0.2518523207817542,1.38,0.019846497112477435,2791687000.0,17.93649605374463
NSC,Industrials,0.10807194029277506,0.2443852969805637,1.85,0.08203095291494811,12123000000.0,14.880988134815084
NOC,Industrials,0.17102698716715256,0.2291120550435906,1.65,0.03390326974120894,41033000000.0,13.613347986870272
NCLH,Consumer Discretionary,0.10604203760766183,0.5039374491023985,0.0,0.16598774868992172,9479651000.0,10.035843233310956
NRG,Utilities,0.13043140364544553,0.41148302579794244,1.14,0.7475489234971548,28130000000.0,11.89894900742433
NUE,Materials,0.10559806328990835,0.342550611768319,1.42,0.07807666696466775,30734000000.0,9.226429004012484
NVDA,Information Technology,0.9023088533693561,0.5057110495771139,0.02,1.2122081030304748,130497000000.0,48.54842848169776
NVR,Consumer Discretionary,0.6504918753793287,0.24649758673227937,0.0,0.17373929814844224,10543571000.0,9.53454192325912
NXPI,Information Technology,0.16946997846023404,0.38485732526188504,1.83,0.13652911446968297,12614000000.0,14.598567308909995
ORLY,Consumer Discretionary,0.3989489314351886,0.20073985237476222,0.0,0.19112493097641714,16708479000.0,22.972882562399718
OXY,Energy,0.06311526603759104,0.29395168991142756,2.42,-0.1258555527168015,26725000000.0,5.441614569435638
ODFL,Industrials,0.2827128186232122,0.35462429364789144,0.71,0.035906365526836126,5814810000.0,17.447006893970574
OMC,Communication Services,0.25988548964445873,0.26171765621967574,3.55,0.05277955492361741,15689100000.0,7.773585257601836
ON,Information Technology,0.1718738749617556,0.5093686348015923,0.0,-0.05402730351399043,7082300000.0,8.906726708094077
OKE,Energy,0.0857811184569844,0.25615849003985003,5.75,0.09852908257886983,21698000000.0,11.748089614512471
ORCL,Information Technology,0.13700693714138665,0.43520324981142716,1.11,0.32549159938029026,57399000000.0,26.334876392104384
OTIS,Industrials,1.0942314946375047,0.20515686278635192,1.92,0.056446544910215835,14261000000.0,18.739104573476702
PCAR,Industrials,0.14312779810737639,0.261278243169529,1.18,0.23150353899335707,33663800000.0,11.26841236775515
PKG,Materials,0.12886749665433314,0.24074133547046891,2.45,0.19851731449372667,8383300000.0,13.401137084712516
PLTR,Information Technology,0.09443974172660581,0.6691883637478507,0.0,2.094699607678122,2865507000.0,1276.2821245533496
PANW,Information Technology,0.19261115282271904,0.3913553487425706,0.0,0.35335257938661013,9221500000.0,64.80029002782071
PSKY,Communication Services,-0.17305067033956337,0.5672204620664771,1.54,-0.06703240681518707,29213000000.0,-5.4864934464974615
PH,Industrials,0.1726105781457133,0.284652260836721,0.83,0.47337055359350355,19850000000.0,22.015996223492532
PAYX,Industrials,0.23100883550919907,0.21824679667627828,3.78,0.027076054888340195,5571700000.0,17.85169770354906
PAYC,Industrials,0.4013599714799623,0.4312541670014682,0.91,-0.1855922808152919,1883200000.0,10.937146075410247
PNR,Industrials,0.13484185314290634,0.2708632190028354,1.04,0.34984892856579486,4082800000.0,20.04681723891118
PEP,Consumer Staples,0.1902672990697819,0.18279236117430175,3.81,-0.031273213500530694,91854000000.0,14.783128986091127
PFE,Health Care,0.07369586695754232,0.24200920329629055,6.87,-0.16667450346658597,63627000000.0,10.460479452750041
PCG,Utilities,0.06125502558479532,0.24157714728908922,1.26,0.0023957638191498543,24419000000.0,10.049302726968174
PM,Consumer Staples,0.3534926513302168,0.2136430176209198,3.74,0.21768880875128271,37878000000.0,18.59698123106229
PSX,Energy,0.06439671683297489,0.3030625971020214,3.72,0.12732232823580403,143153000000.0,12.213735447953216
PNW,Utilities,0.05319781465861984,0.1880489002547214,4.11,0.09326384795075526,5124915000.0,12.007147454732962
POOL,Consumer Discretionary,0.1915256585700041,0.3127996619403342,2.12,-0.0722722296787136,5310953000.0,15.189270751563715
PPG,Materials,0.13066233794495435,0.24484261087995876,2.76,-0.043834580900995235,15845000000.0,11.31605564410058
PPL,Utilities,0.04824625720154406,0.17727087040415557,3.14,0.0984119253478648,8462000000.0,13.59138521332918
PG,Consumer Staples,0.21544828285555878,0.16374539194649876,2.9,0.014410404274337152,84284000000.0,15.294823241168848
PEG,Utilities,0.18458189092670882,0.20012802893192436,3.12,0.14618569421965688,10290000000.0,15.705808273334984
PTC,Information Technology,0.15871574758022286,0.26083922549330485,0.0,0.12889923147833793,2739226000.0,19.597532189311078
PHM,Consumer Discretionary,0.24160420262700774,0.32067139786831367,0.85,0.4052447008075917,17946950000.0,5.965623096456616
PWR,Industrials,0.09790850952734328,0.33806317824264887,0.1,0.4406651753834454,23672795000.0,31.635828722614658
QCOM,Information Technology,0.262196281601469,0.36264339614737545,2.04,0.18384286964942076,44284000000.0,12.86392136003751
DGX,Health Care,0.08076682666189451,0.20628647917661527,1.82,0.07343072627428238,9872000000.0,13.548227176346357
RL,Consumer Discretionary,0.233154616785883,0.33715018411120734,0.99,0.5652272810741288,7079000000.0,19.48895114624506
RTX,Industrials,0.06778819622386413,0.2326124831987795,1.53,0.2516614072498935,80738000000.0,22.004169726692208
REGN,Health Care,0.1509498977953956,0.30373079986846085,0.47,0.014549473396416657,14202000000.0,13.365765584054156
RSG,Industrials,0.10280830960491645,0.16453367272448213,1.17,0.19642715051139037,16032000000.0,16.719756571188224
RMD,Health Care,0.2511360724500488,0.323374313164728,0.99,0.060754795990368926,5146327000.0,18.129440520381344
RVTY,Health Care,0.03756956725584635,0.32960082349845304,0.29,-0.11196983537888161,2755026000.0,15.889444802934355
ROK,Industrials,0.12826281974655998,0.3108694212311729,1.41,0.18140215191513276,8342000000.0,33.76578911587983
ROL,Industrials,0.2370891162699409,0.2185813062324427,1.21,0.1933594295895822,3388708000.0,38.845136243446284
ROP,Information Technology,0.06654763930205751,0.18356650989526838,0.81,0.027078644311855804,7039200000.0,18.96085732034746
ROST,Consumer Discretionary,0.3310378625047933,0.22739094378612615,0.89,0.1803844292163852,21129219000.0,18.41833362480485
RCL,Consumer Discretionary,0.160278621182354,0.3891828486916959,1.22,0.7851185875433093,16485000000.0,16.25332501659274
CRM,Information Technology,0.1002394828507002,0.32688909795015314,0.65,0.26590939458761187,37895000000.0,21.7102615180831
SLB,Energy,0.16831885011798026,0.32674184188987876,2.99,-0.06237256642331512,36289000000.0,8.358198918329409
STX,Information Technology,0.48771977654448445,0.4093667497634379,1.01,0.8546570202915651,9097000000.0,31.770249761151078
SRE,Utilities,0.04320675694490906,0.23472342250510475,2.96,0.07202226963462932,13185000000.0,17.637859087919942
NOW,Information Technology,0.15066867187975638,0.3557795092818225,0.0,0.262349637044635,10984000000.0,67.17067924645161
SHW,Materials,0.19070088352577966,0.2363394716724188,0.97,0.12024714046527363,23098500000.0,21.003647814761216
SWKS,Information Technology,0.08650743399436743,0.40199339191328687,4.41,-0.08238558666188966,4086900000.0,9.261662061369
SJM,Consumer Staples,-0.04777703566035544,0.2426350654629069,4.38,-0.10558467029648233,8726100000.0,-119.5797585604113
SW,Materials,0.021627906976744184,0.405597367404614,4.46,0.05927604904511363,21109000000.0,13.101942207924676
SNA,Industrials,0.20792871212147562,0.23396534297496088,2.82,0.18730788947171173,5108400000.0,11.694478637469587
SOLV,Health Care,0.07523859415876481,0.32594985455471537,0.0,0.004904069985371962,8254000000.0,11.453011489194498
SO,Utilities,0.06599286003872801,0.17775973106801599,3.39,0.12231570275664772,26724000000.0,12.820317867955884
LUV,Industrials,0.057932349965524134,0.37294435490135197,1.77,0.06264822071211906,27483000000.0,9.438528596192791
SWK,Industrials,0.0504604679718944,0.3750524948813874,4.55,0.0317722347938334,15365700000.0,13.601872428528438
SBUX,Consumer Discretionary,0.14766198963712038,0.3191497584052054,2.77,-0.007323746461529446,37184400000.0,25.89463266934915
STLD,Materials,0.1377007683988597,0.35299633057396396,1.15,0.21728140575533672,17540390000.0,11.310770868122638
STE,Health Care,0.07850288159499803,0.23710908963470076,1.0,0.12752594986366028,5459515000.0,19.461330715111618
SYK,Health Care,0.13078379561593734,0.21377790474429267,1.0,0.1508724229432643,22595000000.0,26.037022275717284
SMCI,Information Technology,0.18727765881459768,0.9536260178911588,0.0,0.5565453153810227,21972042000.0,13.902296171022979
SNPS,Information Technology,0.2504028968990981,0.41737533210192285,0.0,0.12362550722745458,6127436000.0,52.351900880870936
SYY,Consumer Staples,0.1513573883371414,0.19378111090549927,2.88,0.014866520603680211,81370000000.0,12.022751319148936
TMUS,Communication Services,0.08203131811103953,0.2159030492811503,2.04,0.1359919990697056,81400000000.0,11.01808218748792
TTWO,Communication Services,-0.900275178952008,0.27750605401027095,0.0,0.35973893520711897,5633600000.0,-15.763440467145447
TPR,Consumer Discretionary,0.06989289967311492,0.37571971494993855,1.28,0.5619811471878053,7010700000.0,55.31758881458966
TRGP,Energy,0.12984875559442,0.2913115006241409,2.24,0.4060485094068127,16381500000.0,13.51005800106584
TGT,Consumer Staples,0.1481109918016788,0.34074058352258396,4.6,-0.08775454169466457,106566000000.0,7.107300811279325
TEL,Information Technology,0.1147871720116618,0.2470973137649776,1.26,0.2716526126331147,17262000000.0,17.41829220684632
TDY,Information Technology,0.07545198682197508,0.22068036271295774,0.0,0.08980237886096654,5670000000.0,19.67503577238263
TER,Information Technology,0.23598940552325862,0.46561300214427576,0.25,0.29841250339250136,2819880000.0,40.68339106570874
TSLA,Consumer Discretionary,0.1055653173611608,0.6138765785421206,0.0,0.47977964862738065,97690000000.0,107.45772342235519
TXN,Information Technology,0.19217090506986675,0.31251384909185964,3.22,0.0482707137041305,15641000000.0,22.404228124651905
TPL,Energy,0.5541169982801368,0.44383549315039583,0.71,0.03967618900520975,705823000.0,35.55175207513734
TXT,Industrials,0.0973010525184132,0.2509617326434505,0.09,0.08426993056848309,13702000000.0,12.799344697609001
TMO,Health Care,0.0994160717166662,0.25559315965987905,0.31,0.022989691064993822,42879000000.0,21.11525462332033
TJX,Consumer Discretionary,0.31074895902965294,0.17011274779383811,1.1,0.27557467064533014,56360000000.0,23.560373735612686
TKO,Communication Services,0.025766250497663633,0.34340206892609976,1.47,0.47083298221695746,2804341000.0,37.720390059543966
TTD,Communication Services,0.1749484743810148,0.5934325986392617,0.0,-0.05480296236286064,2444831000.0,32.961336688318625
TSCO,Consumer Discretionary,0.15366708016230393,0.25585801154225973,1.76,0.09292854954346152,14883231000.0,17.33385483006684
TT,Industrials,0.2638232945186516,0.26354342762696903,0.98,0.3326185835630133,19838200000.0,23.040832019898435
TDG,Industrials,0.18899064650876107,0.2445988946547593,0.0,0.35040437729964546,8831000000.0,21.540713359019264
TRMB,Information Technology,0.24115081199060273,0.3036772712600576,0.0,0.17336232079348246,3683300000.0,8.662442820578889
TYL,Information Technology,0.08168268664958926,0.26149715870954077,0.0,0.1254763842891211,2137803000.0,41.34979731470822
TSN,Consumer Staples,0.03126312806245518,0.24286435045663365,3.5,0.02083239056239017,54441000000.0,11.311904459092672
UBER,Industrials,0.17349109775670934,0.38239911865536735,0.0,0.4749620884324486,43978000000.0,31.728375110120705
ULTA,Consumer Discretionary,0.3236043825631343,0.33651778161731843,0.0,0.10522768463804288,11295654000.0,15.561176254251091
UNP,Industrials,0.15972468077194496,0.21913382683555763,2.35,0.06841105725362095,24250000000.0,13.728333862129846
UAL,Industrials,0.11210305453793186,0.4675404629762277,0.0,0.43971639605325286,57063000000.0,6.416431235584843
UPS,Industrials,0.17802502887388807,0.2785489263643326,6.43,-0.1270060253494496,91070000000.0,9.147201498363682
URI,Industrials,0.1350607508328088,0.3677590127460105,0.89,0.3321271998722435,15345000000.0,9.401008728731023
UNH,Health Care,0.126226914902702,0.33837996725975217,2.69,-0.12893728258163117,400278000000.0,12.70800252115686
UHS,Health Care,0.11350600765577548,0.2899266816127125,0.36,0.1933449809418295,15827935000.0,8.461702274332533
VLO,Energy,0.11014354939861087,0.33326572747578836,2.79,0.14107819184492487,129881000000.0,8.281480232214001
VLTO,Industrials,0.24829237417912645,0.22534611556244832,0.52,0.12882724837467996,5193000000.0,20.45178025998434
VRSK,Industrials,0.3427886290632186,0.21469305205646116,0.82,0.08780836278537696,2881700000.0,20.03716613585679
VZ,Communication Services,0.08786091014465916,0.21824392756850186,6.83,0.10166569497445588,134788000000.0,7.138189532659933
VRTX,Health Care,0.012322749181353251,0.2794429157802387,0.0,0.15424393200628383,11020100000.0,224.25772667077936
VTRS,Health Care,-0.002272826066706824,0.3060039428469924,4.02,0.07919440831420754,14739300000.0,9.702352068085107
VST,Utilities,0.16134986489928252,0.5319844030297762,0.55,0.9417286619656224,17224000000.0,10.882510912174787
VMC,Materials,0.0799905973615261,0.23578444843973756,0.68,0.19036433834039457,7417700000.0,21.637785848142165
GWW,Industrials,0.37207442994407003,0.2368069871683666,0.89,0.2322825782043596,17168000000.0,17.619910757763975
WAB,Industrials,0.09121618071972683,0.23631198476917886,0.47,0.29906505134522865,10387000000.0,20.162538233816424
WMT,Consumer Staples,0.15657044473487955,0.19892018260143374,0.82,0.35927452232088863,680985000000.0,23.315264265079744
DIS,Communication Services,0.09268639593159389,0.2752703922238693,1.34,0.10148532728989124,94425000000.0,12.757497767514758
WBD,Communication Services,-0.13734427671112415,0.553419117279053,0.0,0.4419126033931262,39321000000.0,8.516954741991043
WM,Industrials,0.10144619220241669,0.17795951071846727,1.51,0.13281104976382418,22063000000.0,17.577405844061364
WAT,Health Care,0.22255530615484048,0.3367283187652124,0.0,0.03735502666005175,2958387000.0,22.659505404440498
WEC,Utilities,0.06828884189611036,0.17996462371416053,3.62,0.07562570902727184,8599900000.0,14.261030261739997
WST,Health Care,0.1921796754910333,0.42854753494008324,0.33,0.058996417059027584,2893200000.0,25.544853491060625
WDC,Information Technology,0.18274548359346196,0.44652266412949887,0.29,0.9507475976790047,9520000000.0,
WSM,Consumer Discretionary,0.475755880255852,0.4376694933194223,1.39,0.517394869024822,7711541000.0,13.968209408995016
WMB,Energy,0.08693432271261597,0.2230590916590695,3.41,0.27963908964075856,10503000000.0,15.516623208403105
WDAY,Information Technology,0.05712590627614918,0.33104612142085993,0.0,0.08683871413053779,8446000000.0,50.37573129499072
WYNN,Consumer Discretionary,0.13916379879559104,0.348439394731652,0.79,0.16931555722599123,7127961000.0,11.296760028994782
XEL,Utilities,0.054812213678835944,0.2062758680901677,3.1,0.05553450442282415,13441000000.0,13.95872697120372
XYL,Industrials,0.07951449072382287,0.23055651752098222,1.17,0.09344127348228448,8562000000.0,20.328285901949204
YUM,Consumer Discretionary,0.46455730325316025,0.19405788995876427,1.84,0.08508901224628884,7549000000.0,21.213687213728548
ZBRA,Information Technology,0.12603417637982492,0.39706140787660743,0.0,0.012226298461100571,4981000000.0,15.058004149413021
ZBH,Health Care,0.060371087395471396,0.24685382810989573,1.06,-0.0951534590946933,7678600000.0,11.042699720111955
ZTS,Health Care,0.280748568793493,0.2649975808713228,1.73,-0.03994335092863743,9256000000.0,15.38404686692607
